CustomerID,Recency,Frequency,MonetaryValue,Tenure,Cluster,Segment_Name,Churn_Risk
13069.0,1,382,4103.62,362,2,Promising,Low
13070.0,192,9,228.8,192,1,At Risk,Critical
13072.0,267,7,177.15,267,1,At Risk,Critical
13075.0,130,22,919.61,130,1,At Risk,Critical
13077.0,1,98,415.55,290,2,Promising,Low
13078.0,3,348,12113.550000000001,360,2,Promising,Low
13079.0,4,6,220.10000000000002,140,0,Champions,Low
13080.0,179,6,58.08,179,1,At Risk,Critical
13081.0,12,950,25970.6,337,2,Promising,Low
13082.0,126,73,3613.63,338,2,Promising,Critical
13083.0,4,18,303.75,76,0,Champions,Low
13085.0,158,22,416.08000000000004,295,1,At Risk,Critical
13089.0,3,1777,55595.21,361,2,Promising,Low
13090.0,9,148,7917.42,365,2,Promising,Low
13091.0,28,21,345.82,28,0,Champions,Low
13092.0,71,25,477.83,360,1,At Risk,High
13093.0,276,146,7033.07,359,2,Promising,Critical
13094.0,21,21,1703.64,340,2,Promising,Low
13095.0,71,6,74.39999999999999,71,0,Champions,High
13097.0,33,423,6010.42,360,2,Promising,Medium
13098.0,1,572,28882.44,317,2,Promising,Low
13099.0,99,1,207.35999999999999,99,1,At Risk,Critical
13101.0,234,8,101.19,234,1,At Risk,Critical
13102.0,1,304,6424.09,365,2,Promising,Low
13103.0,40,8,243.94,40,0,Champions,Medium
13104.0,3,20,1098.48,355,2,Promising,Low
13106.0,133,1,76.5,133,1,At Risk,Critical
13107.0,44,58,1531.6200000000001,334,2,Promising,Medium
13109.0,60,47,786.54,157,1,At Risk,Medium
13110.0,31,145,1488.67,311,2,Promising,Medium
13113.0,1,190,11872.99,331,2,Promising,Low
13115.0,12,120,2294.78,184,2,Promising,Low
13116.0,138,30,501.14,138,1,At Risk,Critical
13117.0,22,61,782.79,365,2,Promising,Low
13118.0,20,79,1197.81,289,2,Promising,Low
13120.0,239,1,30.599999999999998,239,1,At Risk,Critical
13121.0,269,50,283.73,269,1,At Risk,Critical
13122.0,94,55,922.39,240,1,At Risk,Critical
13124.0,90,235,3866.33,359,2,Promising,High
13126.0,5,127,1876.2,339,2,Promising,Low
13127.0,78,15,259.17,78,0,Champions,High
13130.0,94,2,64.0,94,1,At Risk,Critical
13131.0,23,44,1073.3,188,2,Promising,Low
13132.0,262,3,77.3,262,1,At Risk,Critical
13133.0,274,7,109.8,304,1,At Risk,Critical
13134.0,86,98,1793.58,240,2,Promising,High
13135.0,197,1,3096.0,197,1,At Risk,Critical
13136.0,56,127,2607.61,213,2,Promising,Medium
13137.0,11,704,3650.41,309,2,Promising,Low
13138.0,22,49,769.16,241,2,Promising,Low
13139.0,16,170,5064.94,260,2,Promising,Low
13140.0,108,30,264.21,115,1,At Risk,Critical
13141.0,85,135,2388.75,315,2,Promising,High
13142.0,19,23,307.09,19,0,Champions,Low
13144.0,333,3,110.95,333,1,At Risk,Critical
13145.0,40,5,323.52000000000004,127,1,At Risk,Medium
13146.0,26,17,228.91,26,0,Champions,Low
13147.0,10,4,712.8000000000001,100,0,Champions,Low
13148.0,29,319,3707.12,364,2,Promising,Low
13149.0,14,86,1676.06,289,2,Promising,Low
13151.0,296,74,1257.8700000000001,296,1,At Risk,Critical
13153.0,6,15,486.22,6,0,Champions,Low
13155.0,33,33,592.06,327,1,At Risk,Medium
13157.0,49,87,1741.22,298,2,Promising,Medium
13158.0,95,79,1201.06,319,2,Promising,Critical
13159.0,9,121,1437.85,116,2,Promising,Low
13160.0,22,4,91.8,22,0,Champions,Low
13161.0,313,8,112.75,313,1,At Risk,Critical
13162.0,122,79,1688.29,335,2,Promising,Critical
13165.0,46,42,1021.48,351,2,Promising,Medium
13166.0,283,41,417.2,283,1,At Risk,Critical
13167.0,19,65,791.33,144,2,Promising,Low
13168.0,36,131,1319.19,318,2,Promising,Medium
13169.0,64,13,712.88,252,1,At Risk,High
13170.0,27,32,116.00999999999999,27,0,Champions,Low
13171.0,22,46,468.41,299,2,Promising,Low
13173.0,4,20,187.71,4,0,Champions,Low
13174.0,16,145,1401.06,316,2,Promising,Low
13176.0,46,72,492.84,46,0,Champions,Medium
13177.0,65,17,282.45,65,0,Champions,High
13178.0,26,265,5725.47,361,2,Promising,Low
13182.0,45,11,121.18,45,0,Champions,Medium
13183.0,8,94,3957.78,335,2,Promising,Low
13184.0,15,181,1701.29,290,2,Promising,Low
13185.0,268,1,71.4,268,1,At Risk,Critical
13186.0,40,79,1575.89,129,2,Promising,Medium
13187.0,337,37,236.02,337,1,At Risk,Critical
13188.0,11,2,114.60000000000001,11,0,Champions,Low
13189.0,19,29,260.68,115,0,Champions,Low
13192.0,95,63,911.94,205,1,At Risk,Critical
13193.0,61,29,117.88,61,0,Champions,High
13194.0,136,3,60.7,136,1,At Risk,Critical
13196.0,11,110,1797.78,262,2,Promising,Low
13198.0,10,226,3401.2400000000002,362,2,Promising,Low
13199.0,4,115,9348.44,358,2,Promising,Low
13200.0,19,46,870.09,126,2,Promising,Low
13203.0,10,57,869.46,242,2,Promising,Low
13207.0,15,8,250.26000000000002,151,0,Champions,Low
13208.0,59,149,1223.9,309,2,Promising,Medium
13209.0,30,321,5891.61,362,2,Promising,Low
13210.0,94,22,353.48,94,1,At Risk,Critical
13211.0,10,56,1197.42,361,2,Promising,Low
13212.0,20,142,788.08,61,0,Champions,Low
13213.0,57,90,1520.58,200,2,Promising,Medium
13216.0,268,5,333.74,268,1,At Risk,Critical
13217.0,122,4,533.98,157,1,At Risk,Critical
13218.0,127,5,62.63999999999999,127,1,At Risk,Critical
13220.0,78,21,819.2900000000001,237,1,At Risk,High
13221.0,240,66,847.41,359,1,At Risk,Critical
13223.0,200,5,163.20000000000002,232,1,At Risk,Critical
13224.0,60,108,2155.95,151,2,Promising,Medium
13225.0,3,32,6463.84,362,2,Promising,Low
13226.0,273,16,108.21000000000001,273,1,At Risk,Critical
13227.0,202,9,257.7,202,1,At Risk,Critical
13228.0,81,2,358.0,81,1,At Risk,High
13229.0,226,10,160.95,226,1,At Risk,Critical
13230.0,4,611,2806.97,365,2,Promising,Low
13232.0,13,207,1357.6,243,2,Promising,Low
13233.0,74,43,605.12,336,1,At Risk,High
13235.0,212,58,1031.07,212,1,At Risk,Critical
13236.0,25,36,744.85,107,0,Champions,Low
13238.0,17,31,700.73,360,2,Promising,Low
13239.0,262,21,329.56,262,1,At Risk,Critical
13240.0,96,46,439.58,257,1,At Risk,Critical
13242.0,112,13,270.40000000000003,214,1,At Risk,Critical
13243.0,203,58,600.07,203,1,At Risk,Critical
13244.0,93,27,121.74000000000001,93,1,At Risk,Critical
13245.0,51,16,430.5,51,0,Champions,Medium
13246.0,18,141,1987.3,330,2,Promising,Low
13247.0,18,25,501.12,83,0,Champions,Low
13248.0,125,26,465.68,189,1,At Risk,Critical
13249.0,92,23,711.41,261,1,At Risk,Critical
13253.0,157,36,1030.4,339,1,At Risk,Critical
13255.0,9,7,173.81,9,0,Champions,Low
13258.0,12,38,698.58,205,2,Promising,Low
13259.0,62,87,292.32,62,0,Champions,High
13260.0,61,8,557.62,61,0,Champions,High
13261.0,269,9,944.1,286,1,At Risk,Critical
13262.0,263,11,200.29,263,1,At Risk,Critical
13263.0,1,1677,7454.07,325,2,Promising,Low
13265.0,53,91,2107.66,274,2,Promising,Medium
13266.0,11,187,3834.2599999999998,257,2,Promising,Low
13267.0,3,196,4193.04,361,2,Promising,Low
13268.0,18,440,3214.69,267,2,Promising,Low
13269.0,1,304,4994.8,361,2,Promising,Low
13271.0,37,96,217.38,37,0,Champions,Medium
13272.0,31,15,276.56,90,0,Champions,Medium
13273.0,113,16,138.98,113,1,At Risk,Critical
13276.0,64,30,590.9300000000001,100,1,At Risk,High
13277.0,16,8,258.4,134,0,Champions,Low
13278.0,41,46,542.73,41,0,Champions,Medium
13279.0,78,9,137.75,78,0,Champions,High
13280.0,122,85,814.86,337,1,At Risk,Critical
13282.0,18,37,1132.14,221,2,Promising,Low
13283.0,60,7,93.66,186,1,At Risk,Medium
13284.0,331,13,201.19,331,1,At Risk,Critical
13285.0,23,187,2709.12,290,2,Promising,Low
13291.0,156,42,361.11,156,1,At Risk,Critical
13292.0,39,31,578.9399999999999,284,1,At Risk,Medium
13294.0,190,54,873.74,250,1,At Risk,Critical
13295.0,360,10,201.20000000000002,360,1,At Risk,Critical
13296.0,137,5,87.4,137,1,At Risk,Critical
13297.0,8,59,2089.85,67,2,Promising,Low
13298.0,1,2,360.0,1,0,Champions,Low
13299.0,268,5,142.5,268,1,At Risk,Critical
13300.0,169,20,371.89,169,1,At Risk,Critical
13301.0,104,81,618.09,292,1,At Risk,Critical
13302.0,155,1,63.75,155,1,At Risk,Critical
13304.0,351,21,300.42,351,1,At Risk,Critical
13305.0,4,76,1864.66,296,2,Promising,Low
13307.0,120,1,15.0,120,1,At Risk,Critical
13308.0,23,54,1385.51,203,2,Promising,Low
13309.0,7,107,1456.79,309,2,Promising,Low
13310.0,28,72,1132.03,324,2,Promising,Low
13311.0,4,26,598.57,150,2,Promising,Low
13313.0,22,78,1555.32,340,2,Promising,Low
13314.0,2,62,775.94,74,0,Champions,Low
13316.0,37,87,5977.7300000000005,254,2,Promising,Medium
13317.0,66,124,2273.68,359,2,Promising,High
13318.0,1,20,640.76,37,0,Champions,Low
13319.0,5,444,10086.27,354,2,Promising,Low
13320.0,78,106,1548.7,214,2,Promising,High
13321.0,72,11,567.36,86,1,At Risk,High
13322.0,17,25,199.48000000000002,17,0,Champions,Low
13323.0,3,21,787.85,84,0,Champions,Low
13324.0,36,75,7121.95,361,2,Promising,Medium
13325.0,82,12,675.3,82,1,At Risk,High
13327.0,39,108,3627.77,365,2,Promising,Medium
13328.0,316,17,1308.48,316,1,At Risk,Critical
13329.0,32,10,484.79999999999995,32,0,Champions,Medium
13330.0,93,53,1140.93,316,1,At Risk,Critical
13332.0,14,21,350.9,14,0,Champions,Low
13334.0,82,268,3536.82,306,2,Promising,High
13336.0,77,51,795.12,77,0,Champions,High
13338.0,158,19,487.02,158,1,At Risk,Critical
13339.0,201,54,860.12,201,1,At Risk,Critical
13340.0,45,134,10736.48,277,2,Promising,Medium
13341.0,261,42,775.85,261,1,At Risk,Critical
13343.0,178,19,353.43,178,1,At Risk,Critical
13344.0,68,119,2543.72,278,2,Promising,High
13345.0,288,20,389.5,288,1,At Risk,Critical
13347.0,70,8,341.36,70,0,Champions,High
13348.0,64,14,233.76,64,0,Champions,High
13349.0,11,16,247.32,11,0,Champions,Low
13350.0,16,40,979.12,79,0,Champions,Low
13351.0,66,16,373.94,66,0,Champions,High
13352.0,60,24,397.97999999999996,60,0,Champions,Medium
13354.0,71,51,743.53,71,0,Champions,High
13355.0,122,32,674.7,122,1,At Risk,Critical
13356.0,80,42,768.24,80,0,Champions,High
13357.0,257,90,609.95,257,1,At Risk,Critical
13358.0,269,29,439.03,269,1,At Risk,Critical
13359.0,64,23,439.56,64,0,Champions,High
13362.0,9,166,3090.7400000000002,288,2,Promising,Low
13363.0,18,60,992.5,44,0,Champions,Low
13364.0,71,10,134.95999999999998,71,0,Champions,High
13365.0,34,128,2225.37,218,2,Promising,Medium
13366.0,50,1,56.160000000000004,50,0,Champions,Medium
13368.0,257,29,623.4,338,1,At Risk,Critical
13372.0,90,23,378.64,90,1,At Risk,High
13373.0,61,158,3312.25,276,2,Promising,High
13375.0,89,37,778.65,89,1,At Risk,High
13376.0,99,53,1019.76,234,1,At Risk,Critical
13379.0,26,97,572.56,137,2,Promising,Low
13381.0,32,172,3639.31,299,2,Promising,Medium
13382.0,281,15,222.99,281,1,At Risk,Critical
13384.0,31,152,4151.93,179,2,Promising,Medium
13385.0,330,35,534.57,330,1,At Risk,Critical
13388.0,131,35,677.1,131,1,At Risk,Critical
13389.0,11,51,797.96,233,2,Promising,Low
13390.0,75,13,544.08,75,0,Champions,High
13391.0,204,1,59.8,204,1,At Risk,Critical
13394.0,2,155,2520.02,310,2,Promising,Low
13395.0,185,21,307.72,185,1,At Risk,Critical
13396.0,29,43,1360.99,319,2,Promising,Low
13397.0,73,38,1544.13,339,1,At Risk,High
13398.0,192,26,457.34,192,1,At Risk,Critical
13402.0,127,22,312.95,127,1,At Risk,Critical
13403.0,18,3,75.0,18,0,Champions,Low
13404.0,1,11,252.49,213,0,Champions,Low
13405.0,74,27,572.451,318,1,At Risk,High
13408.0,2,464,26558.36,361,2,Promising,Low
13410.0,24,28,1003.06,291,2,Promising,Low
13411.0,107,18,213.55,107,1,At Risk,Critical
13414.0,134,24,1390.5,297,1,At Risk,Critical
13416.0,44,19,712.5,81,0,Champions,Medium
13417.0,5,28,640.83,205,2,Promising,Low
13418.0,12,281,5504.19,365,2,Promising,Low
13419.0,64,16,221.06,64,0,Champions,High
13420.0,150,8,159.85,171,1,At Risk,Critical
13421.0,40,104,1851.08,290,2,Promising,Medium
13422.0,64,127,2626.3,64,2,Promising,High
13425.0,108,78,1624.21,295,2,Promising,Critical
13426.0,1,157,3641.32,360,2,Promising,Low
13427.0,19,29,582.6,215,1,At Risk,Low
13428.0,10,74,218.47,10,0,Champions,Low
13429.0,11,67,1006.8,75,0,Champions,Low
13430.0,19,49,679.45,86,0,Champions,Low
13431.0,67,46,1269.1,89,0,Champions,High
13434.0,74,10,534.24,97,1,At Risk,High
13435.0,5,101,3809.8900000000003,189,2,Promising,Low
13436.0,2,12,196.89,2,0,Champions,Low
13437.0,14,167,3408.06,190,2,Promising,Low
13439.0,255,54,283.71,255,1,At Risk,Critical
13441.0,92,13,296.64,92,1,At Risk,Critical
13447.0,23,59,1129.14,36,0,Champions,Low
13448.0,17,177,3095.4100000000003,364,2,Promising,Low
13449.0,24,19,291.88,24,0,Champions,Low
13450.0,27,71,2043.7199999999998,218,2,Promising,Low
13451.0,26,443,2976.15,334,2,Promising,Low
13452.0,259,2,590.0,271,1,At Risk,Critical
13453.0,166,17,356.97999999999996,290,1,At Risk,Critical
13455.0,25,16,365.4,25,0,Champions,Low
13456.0,18,63,1766.72,207,2,Promising,Low
13458.0,7,382,9646.57,360,2,Promising,Low
13460.0,29,17,183.44,50,0,Champions,Low
13461.0,39,27,1445.0,164,2,Promising,Medium
13462.0,253,9,151.5,253,1,At Risk,Critical
13464.0,58,41,674.68,58,0,Champions,Medium
13466.0,184,17,307.9,184,1,At Risk,Critical
13467.0,11,99,1083.71,36,0,Champions,Low
13468.0,2,268,5122.74,359,2,Promising,Low
13470.0,99,10,165.0,115,1,At Risk,Critical
13471.0,1,260,2531.58,47,2,Promising,Low
13473.0,61,21,422.64,333,1,At Risk,High
13474.0,236,64,229.59,236,1,At Risk,Critical
13475.0,191,86,1431.78,299,1,At Risk,Critical
13476.0,179,58,1238.47,281,1,At Risk,Critical
13477.0,38,79,1454.58,292,2,Promising,Medium
13479.0,201,15,300.95,235,1,At Risk,Critical
13481.0,46,109,1804.56,257,2,Promising,Medium
13482.0,232,11,184.64,232,1,At Risk,Critical
13483.0,66,10,140.34,66,0,Champions,High
13484.0,241,8,313.8,241,1,At Risk,Critical
13485.0,233,23,454.24,233,1,At Risk,Critical
13486.0,78,69,1122.41,155,2,Promising,High
13487.0,58,34,575.4,353,1,At Risk,Medium
13488.0,17,377,7586.39,332,2,Promising,Low
13489.0,105,14,449.52,295,1,At Risk,Critical
13491.0,52,79,1116.92,360,2,Promising,Medium
13492.0,136,50,1269.84,215,1,At Risk,Critical
13493.0,275,8,618.63,287,1,At Risk,Critical
13494.0,312,18,316.26000000000005,312,1,At Risk,Critical
13495.0,8,34,1533.92,360,2,Promising,Low
13496.0,11,35,653.33,360,2,Promising,Low
13497.0,283,10,194.55,283,1,At Risk,Critical
13499.0,18,42,1159.11,270,2,Promising,Low
13500.0,23,65,1166.77,123,2,Promising,Low
13501.0,288,52,1340.32,288,1,At Risk,Critical
13502.0,17,18,292.0,324,1,At Risk,Low
13503.0,71,17,216.85,71,0,Champions,High
13504.0,64,22,295.93,64,0,Champions,High
13505.0,73,215,4393.63,233,2,Promising,High
13506.0,316,9,157.4,316,1,At Risk,Critical
13507.0,3,162,2479.16,146,2,Promising,Low
13508.0,244,12,110.97,244,1,At Risk,Critical
13509.0,9,44,979.72,284,2,Promising,Low
13510.0,1,115,1791.56,184,2,Promising,Low
13512.0,261,15,251.21,261,1,At Risk,Critical
13513.0,127,10,205.1,127,1,At Risk,Critical
13514.0,74,4,152.20000000000002,74,0,Champions,High
13515.0,73,59,891.12,248,1,At Risk,High
13516.0,21,44,1389.41,239,2,Promising,Low
13517.0,60,141,2128.42,180,2,Promising,Medium
13518.0,86,38,659.4399999999999,86,1,At Risk,High
13519.0,78,8,122.75,78,0,Champions,High
13520.0,59,87,3320.95,325,2,Promising,Medium
13521.0,1,436,1093.65,10,0,Champions,Low
13522.0,30,5,125.80000000000001,30,0,Champions,Low
13523.0,33,142,3397.93,200,2,Promising,Medium
13524.0,41,27,680.1800000000001,220,1,At Risk,Medium
13525.0,15,6,628.78,248,1,At Risk,Low
13527.0,34,223,2287.51,327,2,Promising,Medium
13529.0,79,15,307.76,205,1,At Risk,High
13531.0,205,7,178.35,205,1,At Risk,Critical
13532.0,34,66,210.31,34,0,Champions,Medium
13533.0,183,76,270.79,268,1,At Risk,Critical
13534.0,2,296,5870.08,358,2,Promising,Low
13536.0,1,179,3448.29,75,2,Promising,Low
13538.0,43,25,1280.85,316,1,At Risk,Medium
13539.0,86,37,631.34,309,1,At Risk,High
13544.0,40,87,291.41,241,1,At Risk,Medium
13546.0,12,98,626.99,201,2,Promising,Low
13548.0,96,124,682.41,244,1,At Risk,Critical
13549.0,26,51,918.2,242,2,Promising,Low
13551.0,319,4,91.80000000000001,319,1,At Risk,Critical
13552.0,66,109,3740.07,316,2,Promising,High
13555.0,74,136,4149.28,202,2,Promising,High
13557.0,28,34,584.06,281,1,At Risk,Low
13558.0,6,175,605.06,68,2,Promising,Low
13560.0,7,33,174.37,7,0,Champions,Low
13561.0,216,14,141.85999999999999,216,1,At Risk,Critical
13562.0,82,82,1799.33,246,2,Promising,High
13563.0,84,49,777.53,140,1,At Risk,High
13564.0,144,42,1209.02,354,1,At Risk,Critical
13565.0,19,38,240.22,334,1,At Risk,Low
13566.0,41,176,874.71,83,2,Promising,Medium
13568.0,173,44,192.85,173,1,At Risk,Critical
13569.0,17,61,255.43,17,0,Champions,Low
13570.0,243,27,239.49,243,1,At Risk,Critical
13571.0,13,341,2092.32,254,2,Promising,Low
13572.0,206,33,1384.25,206,1,At Risk,Critical
13573.0,50,26,294.4,253,1,At Risk,Medium
13575.0,23,46,732.0699999999999,176,2,Promising,Low
13576.0,10,115,6368.1900000000005,337,2,Promising,Low
13577.0,25,83,1687.6000000000001,242,2,Promising,Low
13579.0,15,14,302.34,15,0,Champions,Low
13581.0,309,10,118.0,309,1,At Risk,Critical
13583.0,156,53,781.03,156,1,At Risk,Critical
13584.0,307,24,142.4,307,1,At Risk,Critical
13587.0,64,8,712.4,64,0,Champions,High
13588.0,16,174,2478.95,255,2,Promising,Low
13589.0,15,21,379.65,180,1,At Risk,Low
13590.0,11,87,1981.92,303,2,Promising,Low
13591.0,65,58,1117.13,267,2,Promising,High
13592.0,36,16,247.95999999999998,264,1,At Risk,Medium
13593.0,108,128,2037.0800000000002,336,2,Promising,Critical
13594.0,53,26,396.97,53,0,Champions,Medium
13596.0,6,166,697.04,13,0,Champions,Low
13598.0,47,40,180.17000000000002,47,0,Champions,Medium
13599.0,1,230,4800.83,337,2,Promising,Low
13600.0,312,19,219.52,312,1,At Risk,Critical
13601.0,45,99,693.32,211,2,Promising,Medium
13602.0,65,23,428.89,65,0,Champions,High
13603.0,26,27,164.34,26,0,Champions,Low
13606.0,29,43,280.53999999999996,312,1,At Risk,Low
13607.0,40,98,678.01,40,0,Champions,Medium
13610.0,12,226,1131.88,285,2,Promising,Low
13611.0,89,74,1171.8,360,2,Promising,High
13614.0,24,201,1610.46,331,2,Promising,Low
13615.0,319,23,417.69,319,1,At Risk,Critical
13617.0,40,44,544.18,180,1,At Risk,Medium
13618.0,174,13,177.34,174,1,At Risk,Critical
13621.0,117,19,213.85,117,1,At Risk,Critical
13623.0,31,81,747.78,297,2,Promising,Medium
13626.0,253,19,257.23,253,1,At Risk,Critical
13627.0,59,92,1638.47,358,2,Promising,Medium
13629.0,23,59,7792.36,339,2,Promising,Low
13630.0,5,71,2031.78,286,2,Promising,Low
13631.0,100,11,3070.42,267,1,At Risk,Critical
13632.0,25,146,2121.27,243,2,Promising,Low
13634.0,33,188,1575.16,327,2,Promising,Medium
13635.0,68,62,1071.03,68,0,Champions,High
13636.0,37,63,949.12,285,2,Promising,Medium
13637.0,52,101,810.5,226,2,Promising,Medium
13638.0,16,8,122.64,16,0,Champions,Low
13639.0,74,40,1033.34,74,0,Champions,High
13642.0,216,66,354.8,216,1,At Risk,Critical
13643.0,31,28,519.44,186,1,At Risk,Medium
13644.0,16,146,2624.26,106,2,Promising,Low
13645.0,120,5,252.1,120,1,At Risk,Critical
13647.0,10,79,1678.1200000000001,235,2,Promising,Low
13649.0,257,8,148.8,257,1,At Risk,Critical
13650.0,17,96,1836.34,268,2,Promising,Low
13651.0,35,6,94.2,40,0,Champions,Medium
13652.0,46,45,786.28,257,1,At Risk,Medium
13654.0,43,166,2707.33,273,2,Promising,Medium
13655.0,114,56,932.97,242,1,At Risk,Critical
13656.0,165,49,379.65,337,1,At Risk,Critical
13657.0,11,16,382.14,202,1,At Risk,Low
13658.0,10,108,2639.17,204,2,Promising,Low
13659.0,206,104,1573.2,321,1,At Risk,Critical
13662.0,86,53,897.76,259,1,At Risk,High
13663.0,179,13,189.47,179,1,At Risk,Critical
13666.0,60,12,84.65,287,1,At Risk,Medium
13667.0,149,87,305.02,149,1,At Risk,Critical
13668.0,3,470,6363.59,363,2,Promising,Low
13669.0,51,9,218.55,150,1,At Risk,Medium
13670.0,75,25,349.7,75,0,Champions,High
13672.0,301,6,186.39000000000001,332,1,At Risk,Critical
13673.0,19,65,396.92,32,0,Champions,Low
13675.0,151,25,486.82000000000005,285,1,At Risk,Critical
13678.0,152,16,232.6,152,1,At Risk,Critical
13680.0,1,195,3722.42,339,2,Promising,Low
13681.0,18,57,827.83,155,2,Promising,Low
13682.0,187,3,59.5,187,1,At Risk,Critical
13684.0,286,30,67.23,286,1,At Risk,Critical
13685.0,3,39,3119.44,60,2,Promising,Low
13686.0,183,8,72.0,183,1,At Risk,Critical
13689.0,63,6,910.0,63,0,Champions,High
13690.0,59,9,172.25,59,0,Champions,Medium
13692.0,25,53,1488.32,236,2,Promising,Low
13694.0,4,562,64197.5,358,2,Promising,Low
13695.0,31,90,2504.13,260,2,Promising,Medium
13697.0,39,12,151.29999999999998,39,0,Champions,Medium
13699.0,155,14,308.58000000000004,155,1,At Risk,Critical
13700.0,26,197,2265.12,327,2,Promising,Low
13703.0,318,1,99.5,318,1,At Risk,Critical
13704.0,5,134,2308.06,88,2,Promising,Low
13705.0,8,18,393.72,145,0,Champions,Low
13706.0,303,20,330.79,303,1,At Risk,Critical
13707.0,267,48,806.41,315,1,At Risk,Critical
13708.0,271,51,296.88,271,1,At Risk,Critical
13709.0,4,336,6328.05,315,2,Promising,Low
13710.0,32,8,180.48,32,0,Champions,Medium
13711.0,219,13,252.06,219,1,At Risk,Critical
